ID_Chamado,ID_Cliente,Hora_Abertura_Chamado,Hora_Inicio_Atendimento,Hora_Finalizacao_Atendimento
267,10841653969,23/04/2025 às 00:56:50,23/04/2025 às 01:06:19,23/04/2025 às 01:16:14
268,10841653969,23/05/2025 às 10:17:08,23/05/2025 às 10:22:38,23/05/2025 às 10:43:46
269,10841653969,13/02/2025 às 20:25:20,13/02/2025 às 20:32:57,13/02/2025 às 20:44:43
270,10848818923,23/02/2025 às 15:43:02,23/02/2025 às 15:43:02,23/02/2025 às 15:51:56
271,10850151287,16/03/2025 às 15:11:28,16/03/2025 às 15:11:28,16/03/2025 às 15:17:57
272,10857643736,11/01/2025 às 13:09:01,11/01/2025 às 13:09:01,11/01/2025 às 13:10:25
273,10861241217,07/02/2025 às 05:41:18,07/02/2025 às 05:41:18,07/02/2025 às 05:45:06
274,10863030247,03/05/2025 às 01:06:55,03/05/2025 às 01:06:55,03/05/2025 às 01:11:19
275,10868181692,11/04/2025 às 08:46:18,11/04/2025 às 08:46:18,11/04/2025 às 08:54:21
276,10870419962,03/02/2025 às 23:12:16,03/02/2025 às 23:12:16,03/02/2025 às 23:15:10
277,10878545525,17/01/2025 às 22:26:42,17/01/2025 às 22:26:42,17/01/2025 às 22:36:24
278,10892159402,27/02/2025 às 22:27:22,27/02/2025 às 22:27:22,27/02/2025 às 22:28:03
279,10893454418,20/04/2025 às 11:44:28,20/04/2025 às 11:44:28,20/04/2025 às 11:46:08
280,10898311551,24/04/2025 às 06:29:26,24/04/2025 às 06:29:26,24/04/2025 às 06:31:18
281,10898311551,27/05/2025 às 09:51:26,27/05/2025 às 09:53:33,27/05/2025 às 10:10:50
282,10898311551,04/06/2025 às 06:06:58,04/06/2025 às 06:16:21,04/06/2025 às 07:10:00
283,10898311551,21/06/2025 às 04:37:34,21/06/2025 às 04:47:09,21/06/2025 às 05:05:15
284,10898311551,30/04/2025 às 10:29:02,30/04/2025 às 10:44:47,30/04/2025 às 11:06:59
285,10898311551,11/06/2025 às 16:39:09,11/06/2025 às 16:49:23,11/06/2025 às 17:33:02
286,10898311551,14/04/2025 às 01:20:34,14/04/2025 às 01:29:09,14/04/2025 às 02:12:36
287,10898311551,02/06/2025 às 13:43:40,02/06/2025 às 13:57:18,02/06/2025 às 14:12:39
288,10903894288,02/01/2025 às 16:44:23,02/01/2025 às 16:44:23,02/01/2025 às 16:48:09
289,10916245933,08/06/2025 às 13:59:47,08/06/2025 às 13:59:47,08/06/2025 às 14:12:50
290,10932087206,27/06/2025 às 17:54:37,27/06/2025 às 17:54:37,27/06/2025 às 17:55:40
291,10940092212,04/02/2025 às 22:15:36,04/02/2025 às 22:15:36,04/02/2025 às 22:18:48
292,10943132051,18/01/2025 às 19:07:32,18/01/2025 às 19:07:32,18/01/2025 às 19:10:58
293,10943815567,10/02/2025 às 09:40:40,10/02/2025 às 09:40:40,10/02/2025 às 09:56:32
294,10951298296,02/05/2025 às 15:43:38,02/05/2025 às 15:43:38,02/05/2025 às 15:46:55
295,10959307271,13/01/2025 às 20:46:12,13/01/2025 às 20:46:12,13/01/2025 às 20:46:59
296,10964052114,30/03/2025 às 22:56:22,30/03/2025 às 22:56:22,30/03/2025 às 22:57:54
297,10986327827,03/04/2025 às 09:56:15,03/04/2025 às 09:56:15,03/04/2025 às 09:57:51
298,10990997509,14/03/2025 às 11:31:15,14/03/2025 às 11:31:15,14/03/2025 às 11:32:47
299,10991339195,30/03/2025 às 23:53:38,30/03/2025 às 23:53:38,30/03/2025 às 23:59:13
300,10993718810,08/06/2025 às 20:10:56,08/06/2025 às 20:10:56,08/06/2025 às 20:14:17
301,10993718810,18/03/2025 às 22:57:20,18/03/2025 às 23:01:57,18/03/2025 às 23:34:33
302,10994896005,03/03/2025 às 06:37:27,03/03/2025 às 06:37:27,03/03/2025 às 06:49:00
303,10994896005,24/04/2025 às 17:35:39,24/04/2025 às 17:36:31,24/04/2025 às 18:15:38
304,10999889345,05/01/2025 às 17:24:27,05/01/2025 às 17:24:27,05/01/2025 às 17:27:21
305,10999889345,29/06/2025 às 17:01:26,29/06/2025 às 17:08:46,29/06/2025 às 18:00:22
306,10999889345,13/03/2025 às 22:51:07,13/03/2025 às 23:00:50,13/03/2025 às 23:23:06
307,10999889345,29/01/2025 às 17:31:09,29/01/2025 às 17:37:43,29/01/2025 às 18:24:59
308,10999889345,21/03/2025 às 05:44:00,21/03/2025 às 06:00:59,21/03/2025 às 07:09:15
309,11000904974,21/03/2025 às 13:15:03,21/03/2025 às 13:15:03,21/03/2025 às 13:28:35
310,11000904974,25/03/2025 às 08:02:50,25/03/2025 às 08:05:55,25/03/2025 às 08:46:32
311,11000904974,18/03/2025 às 09:09:26,18/03/2025 às 09:17:16,18/03/2025 às 10:00:19
312,11004055503,21/01/2025 às 09:56:07,21/01/2025 às 09:56:07,21/01/2025 às 09:57:41
313,11005162397,09/04/2025 às 13:43:19,09/04/2025 às 13:43:19,09/04/2025 às 13:51:27
314,11005223567,05/06/2025 às 12:25:44,05/06/2025 às 12:25:44,05/06/2025 às 12:34:16
315,11007991905,23/05/2025 às 20:37:26,23/05/2025 às 20:37:26,23/05/2025 às 20:40:38
316,11009757270,08/05/2025 às 12:09:43,08/05/2025 às 12:09:43,08/05/2025 às 12:15:55
317,11012457901,22/02/2025 às 20:55:13,22/02/2025 às 20:55:13,22/02/2025 às 21:04:46
318,11012806110,13/01/2025 às 00:52:49,13/01/2025 às 00:52:49,13/01/2025 às 00:54:47
319,11018616659,22/02/2025 às 01:52:20,22/02/2025 às 01:52:20,22/02/2025 às 01:53:14
320,11026820083,14/06/2025 às 05:08:53,14/06/2025 às 05:08:53,14/06/2025 às 05:10:10
321,11032628240,10/02/2025 às 13:32:06,10/02/2025 às 13:32:06,10/02/2025 às 13:35:25
322,11032628240,26/04/2025 às 14:19:18,26/04/2025 às 14:25:23,26/04/2025 às 15:08:35
323,11032628240,17/06/2025 às 19:43:04,17/06/2025 às 19:53:50,17/06/2025 às 20:41:02
324,11032628240,19/03/2025 às 01:38:09,19/03/2025 às 01:50:38,19/03/2025 às 02:48:30
325,11032628240,10/03/2025 às 14:36:21,10/03/2025 às 14:46:01,10/03/2025 às 15:52:41
326,11032628240,09/03/2025 às 14:32:19,09/03/2025 às 14:41:35,09/03/2025 às 15:05:31
327,11035536531,24/03/2025 às 03:02:36,24/03/2025 às 03:02:36,24/03/2025 às 03:12:22
328,11040437774,05/03/2025 às 01:04:19,05/03/2025 às 01:04:19,05/03/2025 às 01:19:21
329,11042369366,06/01/2025 às 20:58:46,06/01/2025 às 20:58:46,06/01/2025 às 21:03:27
330,11057943545,13/02/2025 às 05:28:38,13/02/2025 às 05:28:38,13/02/2025 às 05:29:32
331,11057943545,07/05/2025 às 02:32:25,07/05/2025 às 02:42:20,07/05/2025 às 02:54:29
332,11067801912,25/04/2025 às 02:09:13,25/04/2025 às 02:09:13,25/04/2025 às 02:16:54
333,11072819260,07/05/2025 às 18:22:55,07/05/2025 às 18:22:55,07/05/2025 às 18:42:07
334,11072819260,11/03/2025 às 03:17:22,11/03/2025 às 03:21:03,11/03/2025 às 03:45:48
335,11072819260,21/04/2025 às 11:50:14,21/04/2025 às 11:58:16,21/04/2025 às 13:01:08
336,11072819260,05/02/2025 às 09:55:03,05/02/2025 às 10:14:23,05/02/2025 às 10:44:19
337,11072819260,10/04/2025 às 00:31:58,10/04/2025 às 00:43:22,10/04/2025 às 01:47:42
338,11074958305,12/03/2025 às 06:02:01,12/03/2025 às 06:02:01,12/03/2025 às 06:03:20
339,11078306289,28/06/2025 às 02:49:18,28/06/2025 às 02:49:18,28/06/2025 às 02:50:20
340,11079423900,15/05/2025 às 10:37:04,15/05/2025 às 10:37:04,15/05/2025 às 10:43:28
341,11086128573,27/02/2025 às 17:21:15,27/02/2025 às 17:21:15,27/02/2025 às 17:22:00
342,11089757512,30/03/2025 às 01:41:37,30/03/2025 às 01:41:37,30/03/2025 às 01:42:25
343,11095093938,22/05/2025 às 13:02:51,22/05/2025 às 13:02:51,22/05/2025 às 13:04:13
344,11095093938,18/02/2025 às 20:12:24,18/02/2025 às 20:18:25,18/02/2025 às 20:26:50
345,11095093938,29/04/2025 às 17:38:34,29/04/2025 às 17:41:56,29/04/2025 às 18:08:31
346,11095093938,15/04/2025 às 00:18:15,15/04/2025 às 00:25:34,15/04/2025 às 00:45:16
347,11095093938,07/05/2025 às 06:16:16,07/05/2025 às 06:23:16,07/05/2025 às 06:31:53
348,11096367470,10/06/2025 às 06:45:51,10/06/2025 às 06:45:51,10/06/2025 às 06:54:42
349,11097284627,27/06/2025 às 15:33:40,27/06/2025 às 15:33:40,27/06/2025 às 15:36:10
350,11098404310,25/06/2025 às 03:03:25,25/06/2025 às 03:03:25,25/06/2025 às 03:09:55
351,11099357223,26/02/2025 às 21:33:27,26/02/2025 às 21:33:27,26/02/2025 às 21:42:58
352,11100770534,19/01/2025 às 16:48:16,19/01/2025 às 16:48:16,19/01/2025 às 17:01:31
353,11106911959,11/04/2025 às 00:07:43,11/04/2025 às 00:07:43,11/04/2025 às 00:10:30
354,11106911959,05/02/2025 às 20:37:09,05/02/2025 às 20:43:54,05/02/2025 às 21:08:03
355,11106911959,21/03/2025 às 12:52:26,21/03/2025 às 12:59:23,21/03/2025 às 13:47:44
356,11108069749,29/05/2025 às 10:09:48,29/05/2025 às 10:09:48,29/05/2025 às 10:23:52
357,11108069749,19/01/2025 às 18:09:11,19/01/2025 às 18:12:25,19/01/2025 às 18:55:34
358,11108069749,11/01/2025 às 06:30:23,11/01/2025 às 06:38:38,11/01/2025 às 07:54:38
359,11108069749,20/02/2025 às 20:06:35,20/02/2025 às 20:19:40,20/02/2025 às 21:38:28
360,11108069749,15/06/2025 às 14:44:21,15/06/2025 às 14:59:07,15/06/2025 às 15:56:11
361,11108069749,05/03/2025 às 19:34:53,05/03/2025 às 19:41:48,05/03/2025 às 20:36:48
362,11115333068,05/05/2025 às 18:11:57,05/05/2025 às 18:11:57,05/05/2025 às 18:13:54
363,11122268472,27/04/2025 às 19:57:46,27/04/2025 às 19:57:46,27/04/2025 às 20:11:42
364,11124216668,27/02/2025 às 13:05:59,27/02/2025 às 13:05:59,27/02/2025 às 13:08:39
365,11126161432,18/01/2025 às 08:51:53,18/01/2025 às 08:51:53,18/01/2025 às 08:55:25
366,11126538583,25/03/2025 às 07:12:58,25/03/2025 às 07:12:58,25/03/2025 às 07:14:06
367,11136425680,20/02/2025 às 23:23:39,20/02/2025 às 23:23:39,20/02/2025 às 23:25:20
368,11146361683,17/05/2025 às 12:34:05,17/05/2025 às 12:34:05,17/05/2025 às 12:35:51
369,11147791146,01/06/2025 às 13:37:43,01/06/2025 às 13:37:43,01/06/2025 às 13:42:58
370,11153812265,09/03/2025 às 03:36:47,09/03/2025 às 03:36:47,09/03/2025 às 03:38:44
371,11162007926,04/01/2025 às 20:24:16,04/01/2025 às 20:24:16,04/01/2025 às 20:25:38
372,11165333362,10/02/2025 às 15:59:16,10/02/2025 às 15:59:16,10/02/2025 às 16:04:58
373,11182024335,09/02/2025 às 08:40:55,09/02/2025 às 08:40:55,09/02/2025 às 08:56:00
374,11185066943,06/03/2025 às 19:46:20,06/03/2025 às 19:46:20,06/03/2025 às 19:47:54
375,11185066943,03/05/2025 às 11:54:30,03/05/2025 às 11:55:00,03/05/2025 às 12:23:09
376,11188722637,15/01/2025 às 04:04:08,15/01/2025 às 04:04:08,15/01/2025 às 04:10:54
377,11189920038,05/05/2025 às 21:35:59,05/05/2025 às 21:35:59,05/05/2025 às 21:43:22
378,11189920038,05/04/2025 às 12:53:40,05/04/2025 às 12:57:20,05/04/2025 às 13:09:07
379,11189920038,10/05/2025 às 13:32:18,10/05/2025 às 13:39:24,10/05/2025 às 13:58:14
380,11189920038,11/05/2025 às 03:06:44,11/05/2025 às 03:09:52,11/05/2025 às 03:19:25
381,11189920038,22/05/2025 às 09:26:37,22/05/2025 às 09:33:15,22/05/2025 às 09:50:11
382,11189920038,16/04/2025 às 14:24:45,16/04/2025 às 14:27:35,16/04/2025 às 14:39:08
383,11198819948,23/06/2025 às 02:04:38,23/06/2025 às 02:04:38,23/06/2025 às 02:07:12
384,11207144721,21/01/2025 às 17:40:07,21/01/2025 às 17:40:07,21/01/2025 às 17:40:45
385,11207710387,26/03/2025 às 09:20:25,26/03/2025 às 09:20:25,26/03/2025 às 09:28:36
386,11210283541,15/02/2025 às 00:51:34,15/02/2025 às 00:51:34,15/02/2025 às 01:00:12
387,11210596426,04/02/2025 às 01:13:48,04/02/2025 às 01:13:48,04/02/2025 às 01:14:50
388,11210596426,10/05/2025 às 10:00:33,10/05/2025 às 10:08:35,10/05/2025 às 10:18:07
389,11217458173,22/03/2025 às 11:45:00,22/03/2025 às 11:45:00,22/03/2025 às 11:55:08
390,11217458173,08/04/2025 às 19:29:19,08/04/2025 às 19:36:53,08/04/2025 às 20:10:45
391,11217458173,12/06/2025 às 05:23:34,12/06/2025 às 05:43:01,12/06/2025 às 06:22:10
392,11219417679,02/03/2025 às 08:05:16,02/03/2025 às 08:05:16,02/03/2025 às 08:22:31
393,11219789373,07/02/2025 às 10:21:58,07/02/2025 às 10:21:58,07/02/2025 às 10:35:26
394,11220064734,21/02/2025 às 05:09:21,21/02/2025 às 05:09:21,21/02/2025 às 05:12:07
395,11220064734,27/05/2025 às 20:44:30,27/05/2025 às 20:48:27,27/05/2025 às 21:35:12
396,11220685859,07/01/2025 às 17:27:58,07/01/2025 às 17:27:58,07/01/2025 às 17:46:13
397,11227907934,21/01/2025 às 23:17:05,21/01/2025 às 23:17:05,21/01/2025 às 23:34:50
398,11231316662,02/06/2025 às 17:06:46,02/06/2025 às 17:06:46,02/06/2025 às 17:09:18
399,11239279189,28/05/2025 às 13:49:40,28/05/2025 às 13:49:40,28/05/2025 às 13:53:53
400,11240085734,18/05/2025 às 00:00:29,18/05/2025 às 00:00:29,18/05/2025 às 00:14:56
401,11242144476,26/04/2025 às 20:34:09,26/04/2025 às 20:34:09,26/04/2025 às 20:39:15
402,11242144476,26/01/2025 às 14:58:05,26/01/2025 às 15:03:02,26/01/2025 às 15:26:38
403,11251235025,13/05/2025 às 08:11:22,13/05/2025 às 08:11:22,13/05/2025 às 08:19:04
404,11255843756,13/01/2025 às 19:57:09,13/01/2025 às 19:57:09,13/01/2025 às 20:06:45
405,11257358518,15/01/2025 às 03:36:39,15/01/2025 às 03:36:39,15/01/2025 às 03:40:41
406,11257839626,02/05/2025 às 22:56:26,02/05/2025 às 22:56:26,02/05/2025 às 22:57:27
407,11264374703,29/04/2025 às 18:38:00,29/04/2025 às 18:38:00,29/04/2025 às 18:44:05
408,11265269543,05/06/2025 às 08:21:48,05/06/2025 às 08:21:48,05/06/2025 às 08:30:38
409,11266082331,22/02/2025 às 04:47:12,22/02/2025 às 04:47:12,22/02/2025 às 04:48:56
410,11270544695,10/01/2025 às 06:22:55,10/01/2025 às 06:22:55,10/01/2025 às 06:23:28
411,11287742886,06/01/2025 às 01:39:28,06/01/2025 às 01:39:28,06/01/2025 às 01:40:09
412,11291638666,24/06/2025 às 08:37:50,24/06/2025 às 08:37:50,24/06/2025 às 08:38:38
413,11302071508,19/05/2025 às 22:14:31,19/05/2025 às 22:14:31,19/05/2025 às 22:30:36
414,11302890029,04/01/2025 às 04:40:52,04/01/2025 às 04:40:52,04/01/2025 às 04:41:27
415,11302890029,13/04/2025 às 12:41:25,13/04/2025 às 12:45:12,13/04/2025 às 13:11:07
416,11315753971,24/05/2025 às 21:28:57,24/05/2025 às 21:28:57,24/05/2025 às 21:36:02
417,11321743310,24/05/2025 às 06:50:42,24/05/2025 às 06:50:42,24/05/2025 às 06:53:30
418,11321743310,18/01/2025 às 22:05:02,18/01/2025 às 22:05:12,18/01/2025 às 22:24:39
419,11322766186,20/04/2025 às 17:13:28,20/04/2025 às 17:13:28,20/04/2025 às 17:30:29
420,11322766186,23/06/2025 às 17:03:51,23/06/2025 às 17:09:06,23/06/2025 às 17:52:39
421,11327298365,19/04/2025 às 12:47:16,19/04/2025 às 12:47:16,19/04/2025 às 12:48:46
422,11329811020,11/06/2025 às 10:51:37,11/06/2025 às 10:51:37,11/06/2025 às 11:09:24
423,11339336153,07/03/2025 às 17:22:47,07/03/2025 às 17:22:47,07/03/2025 às 17:25:00
424,11339336153,04/03/2025 às 03:25:09,04/03/2025 às 03:30:09,04/03/2025 às 04:29:24
425,11339336153,11/06/2025 às 06:27:33,11/06/2025 às 06:33:50,11/06/2025 às 07:33:14
426,11339336153,06/05/2025 às 09:33:44,06/05/2025 às 09:39:57,06/05/2025 às 10:55:53
427,11339336153,14/02/2025 às 03:08:38,14/02/2025 às 03:19:13,14/02/2025 às 04:11:01
428,11339336153,18/06/2025 às 01:52:45,18/06/2025 às 02:08:45,18/06/2025 às 02:42:05
429,11350672295,13/05/2025 às 15:52:47,13/05/2025 às 15:52:47,13/05/2025 às 15:53:47
430,11361189415,10/04/2025 às 08:56:18,10/04/2025 às 08:56:18,10/04/2025 às 09:03:51
431,11378595087,05/06/2025 às 11:41:07,05/06/2025 às 11:41:07,05/06/2025 às 11:42:05
432,11379888292,26/05/2025 às 07:38:29,26/05/2025 às 07:38:29,26/05/2025 às 07:41:02
433,11379888292,18/01/2025 às 07:51:57,18/01/2025 às 07:52:17,18/01/2025 às 08:07:17
434,11381498382,05/06/2025 às 08:17:42,05/06/2025 às 08:17:42,05/06/2025 às 08:24:04
435,11387670645,02/03/2025 às 15:29:00,02/03/2025 às 15:29:00,02/03/2025 às 15:46:42
436,11407261616,24/06/2025 às 14:40:14,24/06/2025 às 14:40:14,24/06/2025 às 14:41:28
437,11412105212,11/05/2025 às 18:52:36,11/05/2025 às 18:52:36,11/05/2025 às 18:54:00
438,11428759773,05/04/2025 às 02:58:04,05/04/2025 às 02:58:04,05/04/2025 às 03:03:41
439,11428759773,09/06/2025 às 08:57:40,09/06/2025 às 09:04:21,09/06/2025 às 09:21:30
440,11428759773,03/02/2025 às 06:39:50,03/02/2025 às 06:57:28,03/02/2025 às 08:09:32
441,11428759773,07/04/2025 às 09:39:25,07/04/2025 às 09:58:01,07/04/2025 às 10:27:25
442,11430934216,24/03/2025 às 12:22:02,24/03/2025 às 12:22:02,24/03/2025 às 12:30:25
443,11439732710,09/03/2025 às 06:54:01,09/03/2025 às 06:54:01,09/03/2025 às 06:57:35
444,11439732710,03/01/2025 às 13:49:14,03/01/2025 às 13:49:27,03/01/2025 às 14:15:47
445,11444405969,30/05/2025 às 02:35:55,30/05/2025 às 02:35:55,30/05/2025 às 02:40:07
446,11451672154,11/06/2025 às 10:19:35,11/06/2025 às 10:19:35,11/06/2025 às 10:29:23
447,11455448004,21/03/2025 às 02:43:32,21/03/2025 às 02:43:32,21/03/2025 às 02:50:35
448,11456847021,08/05/2025 às 19:56:23,08/05/2025 às 19:56:23,08/05/2025 às 19:59:53
449,11461373586,25/01/2025 às 22:00:27,25/01/2025 às 22:00:27,25/01/2025 às 22:16:56
450,11467220012,13/02/2025 às 21:11:41,13/02/2025 às 21:11:41,13/02/2025 às 21:15:29
451,11472896100,29/06/2025 às 13:08:04,29/06/2025 às 13:08:04,29/06/2025 às 13:17:24
452,11480909571,02/01/2025 às 20:25:49,02/01/2025 às 20:25:49,02/01/2025 às 20:35:41
453,11483540329,19/06/2025 às 17:08:53,19/06/2025 às 17:08:53,19/06/2025 às 17:13:51
454,11484826194,28/02/2025 às 23:36:45,28/02/2025 às 23:36:45,28/02/2025 às 23:46:44
455,11485414881,29/03/2025 às 21:10:28,29/03/2025 às 21:10:28,29/03/2025 às 21:11:13
456,11501907602,06/03/2025 às 05:24:54,06/03/2025 às 05:24:54,06/03/2025 às 05:35:51
457,11501907602,22/02/2025 às 00:42:29,22/02/2025 às 00:42:50,22/02/2025 às 01:25:13
458,11501907602,31/01/2025 às 08:53:09,31/01/2025 às 09:10:13,31/01/2025 às 09:50:37
459,11514454900,27/05/2025 às 12:06:43,27/05/2025 às 12:06:43,27/05/2025 às 12:08:07
460,11525134314,18/03/2025 às 09:00:49,18/03/2025 às 09:00:49,18/03/2025 às 09:14:25
461,11525134314,21/05/2025 às 08:58:17,21/05/2025 às 08:59:54,21/05/2025 às 09:48:48
462,11528201285,13/06/2025 às 21:48:41,13/06/2025 às 21:48:41,13/06/2025 às 21:49:59
463,11544008677,10/04/2025 às 08:04:36,10/04/2025 às 08:04:36,10/04/2025 às 08:14:33
464,11548424988,25/03/2025 às 16:21:36,25/03/2025 às 16:21:36,25/03/2025 às 16:23:23
465,11551202169,08/04/2025 às 17:40:38,08/04/2025 às 17:40:38,08/04/2025 às 17:46:08
466,11551202169,25/05/2025 às 15:48:12,25/05/2025 às 15:53:47,25/05/2025 às 16:40:56
467,11551202169,01/01/2025 às 08:53:27,01/01/2025 às 09:11:34,01/01/2025 às 09:34:58
468,11551202169,15/04/2025 às 04:05:24,15/04/2025 às 04:22:19,15/04/2025 às 05:40:43
469,11551202169,20/06/2025 às 06:15:59,20/06/2025 às 06:33:08,20/06/2025 às 07:10:40
470,11563173847,03/02/2025 às 00:07:09,03/02/2025 às 00:07:09,03/02/2025 às 00:14:52
471,11569578125,01/06/2025 às 16:38:20,01/06/2025 às 16:38:20,01/06/2025 às 16:42:42
472,11573951538,27/04/2025 às 04:28:58,27/04/2025 às 04:28:58,27/04/2025 às 04:34:41
473,11575494788,17/03/2025 às 08:32:45,17/03/2025 às 08:32:45,17/03/2025 às 08:37:03
474,11575494788,08/06/2025 às 14:16:51,08/06/2025 às 14:24:25,08/06/2025 às 14:44:07
475,11575494788,31/03/2025 às 08:08:40,31/03/2025 às 08:23:56,31/03/2025 às 08:44:14
476,11576127060,24/03/2025 às 21:49:53,24/03/2025 às 21:49:53,24/03/2025 às 21:51:05
477,11580596770,25/06/2025 às 23:45:08,25/06/2025 às 23:45:08,25/06/2025 às 23:57:25
478,11580596770,19/02/2025 às 15:24:28,19/02/2025 às 15:33:33,19/02/2025 às 16:12:12
479,11580596770,03/06/2025 às 09:53:39,03/06/2025 às 10:00:54,03/06/2025 às 11:06:14
480,11580596770,30/04/2025 às 13:00:30,30/04/2025 às 13:14:39,30/04/2025 às 14:07:07
481,11580596770,09/05/2025 às 15:53:04,09/05/2025 às 16:05:31,09/05/2025 às 16:52:35
482,11580596770,15/02/2025 às 21:05:42,15/02/2025 às 21:13:07,15/02/2025 às 22:09:35
483,11586927588,28/06/2025 às 01:13:55,28/06/2025 às 01:13:55,28/06/2025 às 01:15:46
484,11586927588,01/05/2025 às 11:00:38,01/05/2025 às 11:02:08,01/05/2025 às 11:26:15
485,11591454823,02/06/2025 às 01:01:34,02/06/2025 às 01:01:34,02/06/2025 às 01:03:29
486,11591454823,06/02/2025 às 15:32:43,06/02/2025 às 15:37:55,06/02/2025 às 15:50:49
487,11591454823,01/05/2025 às 14:05:29,01/05/2025 às 14:06:14,01/05/2025 às 14:50:29
488,11594399272,11/04/2025 às 07:19:59,11/04/2025 às 07:19:59,11/04/2025 às 07:24:32
489,11599631874,03/01/2025 às 03:21:26,03/01/2025 às 03:21:26,03/01/2025 às 03:31:03
490,11600059392,22/05/2025 às 02:35:56,22/05/2025 às 02:35:56,22/05/2025 às 02:49:59
491,11600059392,30/05/2025 às 11:26:24,30/05/2025 às 11:33:41,30/05/2025 às 12:06:20
492,11611345178,25/01/2025 às 03:53:31,25/01/2025 às 03:53:31,25/01/2025 às 04:03:05
493,11616696933,30/03/2025 às 16:31:57,30/03/2025 às 16:31:57,30/03/2025 às 16:37:59
494,11619604311,04/03/2025 às 21:55:11,04/03/2025 às 21:55:11,04/03/2025 às 22:02:46
495,11626288712,14/06/2025 às 01:57:08,14/06/2025 às 01:57:08,14/06/2025 às 02:11:34
496,11630381064,09/01/2025 às 19:39:55,09/01/2025 às 19:39:55,09/01/2025 às 19:42:16
497,11630381064,04/03/2025 às 12:21:38,04/03/2025 às 12:24:24,04/03/2025 às 12:49:33
498,11632380893,13/05/2025 às 02:36:28,13/05/2025 às 02:36:28,13/05/2025 às 02:42:34
499,11634868704,09/01/2025 às 12:22:34,09/01/2025 às 12:22:34,09/01/2025 às 12:23:18
500,11639142246,27/04/2025 às 01:07:34,27/04/2025 às 01:07:34,27/04/2025 às 01:16:44
501,11642044351,16/01/2025 às 11:56:58,16/01/2025 às 11:56:58,16/01/2025 às 12:03:16
502,11645716632,23/04/2025 às 18:14:50,23/04/2025 às 18:14:50,23/04/2025 às 18:17:25
503,11645716632,07/06/2025 às 16:04:05,07/06/2025 às 16:11:34,07/06/2025 às 16:44:43
504,11649025391,01/04/2025 às 10:22:36,01/04/2025 às 10:22:36,01/04/2025 às 10:25:16
505,11649194107,06/05/2025 às 18:50:29,06/05/2025 às 18:50:29,06/05/2025 às 18:51:52
506,11649194107,12/05/2025 às 22:01:05,12/05/2025 às 22:10:35,12/05/2025 às 22:39:23
