id_custo,id_chamado,custo
3998,542,"0,00723750"
3999,29310,"0,00723995"
4000,13616,"0,00724025"
4001,7755,"0,00724226"
4002,630,"0,00724279"
4003,21011,"0,00724328"
4004,20038,"0,00724419"
4005,1301,"0,00724608"
4006,1775,"0,00724702"
4007,15632,"0,00724711"
4008,14436,"0,00724833"
4009,11165,"0,00724987"
4010,26724,"0,00725137"
4011,3070,"0,00725384"
4012,13545,"0,00725474"
4013,10427,"0,00725620"
4014,7290,"0,00725661"
4015,5524,"0,00725736"
4016,27901,"0,00725939"
4017,7945,"0,00726234"
4018,7266,"0,00726574"
4019,19143,"0,00726661"
4020,339,"0,00726711"
4021,3046,"0,00726809"
4022,3423,"0,00727154"
4023,8480,"0,00727186"
4024,14709,"0,00727254"
4025,29241,"0,00727576"
4026,21269,"0,00728193"
4027,12211,"0,00728631"
4028,10626,"0,00728829"
4029,26982,"0,00729130"
4030,16501,"0,00729543"
4031,26112,"0,00729728"
4032,29617,"0,00729785"
4033,20750,"0,00729959"
4034,12486,"0,00730024"
4035,1964,"0,00730414"
4036,24697,"0,00730727"
4037,23391,"0,00731137"
4038,2301,"0,00731264"
4039,1398,"0,00731302"
4040,1598,"0,00731410"
4041,29119,"0,00731612"
4042,13115,"0,00731866"
4043,27227,"0,00732033"
4044,6818,"0,00732107"
4045,8323,"0,00732139"
4046,25474,"0,00732325"
4047,8610,"0,00732759"
4048,15013,"0,00732907"
4049,25999,"0,00733015"
4050,17488,"0,00733095"
4051,12263,"0,00733125"
4052,10808,"0,00733205"
4053,9628,"0,00733333"
4054,29074,"0,00733419"
4055,27658,"0,00734137"
4056,7848,"0,00734409"
4057,5755,"0,00734865"
4058,12551,"0,00734886"
4059,16989,"0,00734965"
4060,26171,"0,00735337"
4061,4459,"0,00736044"
4062,13803,"0,00736196"
4063,19979,"0,00736461"
4064,1717,"0,00736966"
4065,11983,"0,00737136"
4066,19070,"0,00737426"
4067,26517,"0,00737502"
4068,15066,"0,00737506"
4069,3608,"0,00737555"
4070,2732,"0,00737912"
4071,21275,"0,00738006"
4072,2333,"0,00738353"
4073,13744,"0,00738514"
4074,10052,"0,00738525"
4075,21313,"0,00738539"
4076,17001,"0,00738681"
4077,27271,"0,00738778"
4078,11923,"0,00739377"
4079,5858,"0,00739432"
4080,19699,"0,00739467"
4081,6677,"0,00740225"
4082,12775,"0,00740514"
4083,21443,"0,00740530"
4084,3425,"0,00740578"
4085,7233,"0,00741192"
4086,24372,"0,00741253"
4087,4732,"0,00741464"
4088,9096,"0,00741570"
4089,12488,"0,00741885"
4090,14328,"0,00741968"
4091,16620,"0,00742523"
4092,17315,"0,00742589"
4093,10747,"0,00742981"
4094,20828,"0,00743014"
4095,11408,"0,00743034"
4096,1813,"0,00743096"
4097,5293,"0,00743159"
4098,22962,"0,00743341"
4099,8676,"0,00744174"
4100,17859,"0,00744182"
4101,15130,"0,00744182"
4102,9940,"0,00744730"
4103,29763,"0,00744952"
4104,6164,"0,00745113"
4105,29182,"0,00745252"
4106,7480,"0,00745677"
4107,20197,"0,00746219"
4108,25007,"0,00746241"
4109,11135,"0,00746296"
4110,16034,"0,00746363"
4111,21705,"0,00746538"
4112,9353,"0,00746668"
4113,4868,"0,00746800"
4114,13833,"0,00746809"
4115,6220,"0,00746958"
4116,8430,"0,00746996"
4117,24607,"0,00747055"
4118,16938,"0,00747117"
4119,5855,"0,00747143"
4120,11121,"0,00747243"
4121,12547,"0,00747272"
4122,21117,"0,00747275"
4123,7534,"0,00747618"
4124,24175,"0,00747746"
4125,22,"0,00748053"
4126,8873,"0,00748249"
4127,565,"0,00748416"
4128,5399,"0,00748437"
4129,787,"0,00749220"
4130,19590,"0,00749232"
4131,778,"0,00749469"
4132,981,"0,00749827"
4133,16787,"0,00750012"
4134,18889,"0,00750014"
4135,23516,"0,00750328"
4136,25783,"0,00750602"
4137,10742,"0,00751190"
4138,5150,"0,00751345"
4139,5571,"0,00751463"
4140,10950,"0,00751740"
4141,1820,"0,00752075"
4142,10863,"0,00752145"
4143,1314,"0,00752183"
4144,17020,"0,00752238"
4145,7302,"0,00752409"
4146,19564,"0,00752533"
4147,2011,"0,00752596"
4148,26266,"0,00752599"
4149,22222,"0,00752620"
4150,9322,"0,00752784"
4151,17112,"0,00753201"
4152,853,"0,00753363"
4153,17446,"0,00753462"
4154,17838,"0,00753624"
4155,21004,"0,00753626"
4156,13588,"0,00754028"
4157,12352,"0,00754106"
4158,10699,"0,00754211"
4159,15481,"0,00754268"
4160,21666,"0,00754480"
4161,7399,"0,00754554"
4162,5025,"0,00754885"
4163,10421,"0,00754929"
4164,21163,"0,00755114"
4165,14130,"0,00755422"
4166,19043,"0,00755568"
4167,1054,"0,00755668"
4168,7871,"0,00755742"
4169,27398,"0,00755777"
4170,26491,"0,00755853"
4171,5893,"0,00756180"
4172,14387,"0,00756191"
4173,2768,"0,00756282"
4174,17782,"0,00756803"
4175,5462,"0,00757004"
4176,15989,"0,00757256"
4177,29392,"0,00757418"
4178,15944,"0,00758146"
4179,18326,"0,00758186"
4180,320,"0,00758328"
4181,22714,"0,00758609"
4182,27742,"0,00758987"
4183,6193,"0,00759077"
4184,25268,"0,00759463"
4185,14940,"0,00759506"
4186,3775,"0,00759719"
4187,20931,"0,00759850"
4188,26860,"0,00760351"
4189,6667,"0,00760369"
4190,17875,"0,00760474"
4191,16691,"0,00760580"
4192,9266,"0,00760598"
4193,2158,"0,00760806"
4194,28091,"0,00761100"
4195,2127,"0,00761140"
4196,15771,"0,00761201"
4197,8350,"0,00761243"
4198,2655,"0,00761352"
4199,5055,"0,00761794"
4200,13943,"0,00762055"
4201,22817,"0,00762417"
4202,20648,"0,00762678"
4203,25458,"0,00762841"
4204,23481,"0,00763063"
4205,17373,"0,00763294"
4206,23331,"0,00763340"
4207,2680,"0,00763393"
4208,23565,"0,00763437"
4209,29547,"0,00763460"
4210,25861,"0,00763578"
4211,27586,"0,00763642"
4212,29780,"0,00763688"
4213,13560,"0,00763756"
4214,19697,"0,00764132"
4215,8604,"0,00764146"
4216,4988,"0,00764719"
4217,22853,"0,00764744"
4218,534,"0,00764970"
4219,17890,"0,00765113"
4220,9565,"0,00765140"
4221,11131,"0,00765344"
4222,7428,"0,00765366"
4223,20301,"0,00765532"
4224,342,"0,00765667"
4225,29868,"0,00766250"
4226,11455,"0,00766521"
4227,15665,"0,00766624"
4228,3354,"0,00766874"
4229,14935,"0,00766907"
4230,2817,"0,00766969"
4231,4719,"0,00767139"
4232,28152,"0,00767549"
4233,1994,"0,00767742"
4234,21456,"0,00767789"
4235,5942,"0,00767807"
4236,9292,"0,00767996"
4237,13371,"0,00768316"
4238,22988,"0,00768321"
4239,28979,"0,00768590"
4240,10095,"0,00768702"
4241,8067,"0,00769065"
4242,13922,"0,00769091"
4243,11316,"0,00769110"
4244,21967,"0,00769291"
4245,16161,"0,00769457"
4246,17443,"0,00769496"
4247,18816,"0,00769514"
4248,17282,"0,00769526"
4249,25114,"0,00769554"
4250,29642,"0,00769879"
4251,6505,"0,00770003"
4252,26512,"0,00770564"
4253,2939,"0,00770876"
4254,6780,"0,00771040"
4255,7716,"0,00771089"
4256,16902,"0,00771328"
4257,16138,"0,00771549"
4258,14126,"0,00771931"
4259,15645,"0,00771956"
4260,25251,"0,00772024"
4261,20003,"0,00772065"
4262,10841,"0,00772748"
4263,16258,"0,00772936"
4264,14249,"0,00772969"
4265,12727,"0,00773048"
4266,15179,"0,00773713"
4267,14406,"0,00773944"
4268,16928,"0,00774223"
4269,19409,"0,00774245"
4270,15279,"0,00774340"
4271,7657,"0,00774426"
4272,29020,"0,00774525"
4273,3402,"0,00774676"
4274,26530,"0,00774814"
4275,9615,"0,00774894"
4276,18939,"0,00774964"
4277,1604,"0,00775022"
4278,22405,"0,00775547"
4279,6258,"0,00775592"
4280,23863,"0,00775663"
4281,23381,"0,00775747"
4282,28845,"0,00775865"
4283,17230,"0,00775942"
4284,8863,"0,00775951"
4285,28606,"0,00776280"
4286,22029,"0,00776794"
4287,6825,"0,00777137"
4288,1655,"0,00777248"
4289,23666,"0,00777254"
4290,9782,"0,00777265"
4291,9742,"0,00777310"
4292,9062,"0,00777384"
4293,21832,"0,00778126"
4294,27368,"0,00778302"
4295,22078,"0,00778403"
4296,27807,"0,00778504"
4297,5570,"0,00778589"
4298,23001,"0,00778651"
4299,25780,"0,00778694"
4300,18314,"0,00778957"
4301,1342,"0,00779088"
4302,29226,"0,00779201"
4303,28935,"0,00779436"
4304,24129,"0,00779437"
4305,24985,"0,00779510"
4306,24028,"0,00779986"
4307,1424,"0,00780166"
4308,608,"0,00780245"
4309,4834,"0,00780265"
4310,26532,"0,00780317"
4311,4567,"0,00780677"
4312,22903,"0,00780680"
4313,2008,"0,00780870"
4314,36,"0,00781105"
4315,5981,"0,00781253"
4316,20107,"0,00781274"
4317,14529,"0,00781314"
4318,12735,"0,00781375"
4319,6990,"0,00781407"
4320,18398,"0,00781988"
4321,13978,"0,00782093"
4322,16014,"0,00782097"
4323,23088,"0,00782625"
4324,21156,"0,00782797"
4325,9045,"0,00783038"
4326,16977,"0,00783554"
4327,9883,"0,00783562"
4328,17628,"0,00783691"
4329,23628,"0,00783829"
4330,25933,"0,00784205"
4331,16365,"0,00784354"
4332,9021,"0,00784522"
4333,6039,"0,00785073"
4334,4334,"0,00785102"
4335,21132,"0,00785605"
4336,19288,"0,00785626"
4337,27070,"0,00785700"
4338,5465,"0,00786252"
4339,14046,"0,00786568"
4340,26067,"0,00786592"
4341,4143,"0,00786749"
4342,9913,"0,00787131"
4343,1626,"0,00787147"
4344,13810,"0,00787149"
4345,20083,"0,00787590"
4346,18966,"0,00787900"
4347,24700,"0,00788022"
4348,22393,"0,00788033"
4349,12669,"0,00788082"
4350,28627,"0,00788139"
4351,11196,"0,00788354"
4352,26564,"0,00788466"
4353,19621,"0,00788544"
4354,16346,"0,00789260"
4355,15602,"0,00789342"
4356,5585,"0,00789535"
4357,21893,"0,00789676"
4358,23618,"0,00789774"
4359,14765,"0,00790169"
4360,29041,"0,00790261"
4361,124,"0,00790293"
4362,511,"0,00790294"
4363,1234,"0,00790374"
4364,13106,"0,00790478"
4365,24611,"0,00790980"
4366,18026,"0,00791182"
4367,10022,"0,00791412"
4368,7759,"0,00791528"
4369,2280,"0,00791687"
4370,15064,"0,00791888"
4371,24622,"0,00791998"
4372,4037,"0,00792162"
4373,22862,"0,00792757"
4374,22203,"0,00793392"
4375,28355,"0,00793512"
4376,24707,"0,00793578"
4377,149,"0,00794273"
4378,9529,"0,00794279"
4379,29351,"0,00794299"
4380,17293,"0,00794555"
4381,17720,"0,00794702"
4382,26869,"0,00794904"
4383,21080,"0,00795052"
4384,15176,"0,00795118"
4385,5856,"0,00795580"
4386,19700,"0,00795800"
4387,17731,"0,00795836"
4388,2125,"0,00796230"
4389,11256,"0,00796316"
4390,23800,"0,00796688"
4391,14199,"0,00796745"
4392,18173,"0,00796983"
4393,3578,"0,00797034"
4394,15551,"0,00797074"
4395,1317,"0,00797143"
4396,23704,"0,00797145"
4397,13929,"0,00797287"
4398,20283,"0,00797427"
4399,2987,"0,00797591"
4400,1075,"0,00797694"
4401,26521,"0,00797699"
4402,28838,"0,00798027"
4403,20861,"0,00798142"
4404,17465,"0,00798155"
4405,13536,"0,00798250"
4406,12214,"0,00798371"
4407,6089,"0,00798415"
4408,22317,"0,00798546"
4409,18977,"0,00798699"
4410,4208,"0,00798790"
4411,17495,"0,00798845"
4412,27246,"0,00799312"
4413,11101,"0,00799467"
4414,3918,"0,00799487"
4415,22661,"0,00799559"
4416,18690,"0,00799717"
4417,20538,"0,00799738"
4418,21218,"0,00799924"
4419,5553,"0,00799962"
4420,27105,"0,00799975"
4421,5744,"0,00800896"
4422,14999,"0,00800906"
4423,19846,"0,00801095"
4424,20472,"0,00801300"
4425,21040,"0,00801562"
4426,16482,"0,00801580"
4427,27545,"0,00802274"
4428,10368,"0,00802306"
4429,29377,"0,00802521"
4430,2505,"0,00802693"
4431,135,"0,00803660"
4432,27495,"0,00803702"
4433,13625,"0,00803779"
4434,11454,"0,00803873"
4435,19425,"0,00803969"
4436,12049,"0,00804288"
4437,1887,"0,00804477"
4438,22451,"0,00804981"
4439,8664,"0,00805246"
4440,28135,"0,00805264"
4441,28946,"0,00805348"
4442,12824,"0,00805440"
4443,13788,"0,00806025"
4444,7502,"0,00806148"
4445,4685,"0,00806197"
4446,905,"0,00807076"
4447,21333,"0,00807267"
4448,20687,"0,00807360"
4449,17159,"0,00807512"
4450,5259,"0,00807534"
4451,17629,"0,00807599"
4452,3490,"0,00807766"
4453,17432,"0,00807895"
4454,26288,"0,00807904"
4455,21479,"0,00808012"
4456,6775,"0,00808727"
4457,18799,"0,00809365"
4458,14165,"0,00809623"
4459,16933,"0,00809687"
4460,19596,"0,00809808"
4461,23739,"0,00809846"
4462,5454,"0,00810534"
4463,19818,"0,00810542"
4464,24178,"0,00810805"
4465,17372,"0,00810810"
4466,6361,"0,00811052"
4467,24889,"0,00811111"
4468,26002,"0,00811123"
4469,21955,"0,00811457"
4470,20014,"0,00811617"
4471,2233,"0,00811831"
4472,5352,"0,00811910"
4473,22564,"0,00811932"
4474,27585,"0,00812142"
4475,8884,"0,00812160"
4476,16525,"0,00812643"
4477,1878,"0,00812910"
4478,10844,"0,00813021"
4479,21035,"0,00813153"
4480,839,"0,00813601"
4481,11395,"0,00813734"
4482,11330,"0,00813922"
4483,15286,"0,00813926"
4484,10732,"0,00814109"
4485,10287,"0,00814172"
4486,26725,"0,00814251"
4487,13119,"0,00814499"
4488,11464,"0,00814550"
4489,7113,"0,00814609"
4490,17242,"0,00814774"
4491,29031,"0,00815533"
4492,4562,"0,00815583"
4493,24177,"0,00815905"
4494,8856,"0,00816019"
4495,9605,"0,00816054"
4496,10069,"0,00816078"
4497,9756,"0,00816167"
4498,22460,"0,00816270"
4499,8917,"0,00816966"
4500,14983,"0,00817177"
4501,20471,"0,00817369"
4502,5108,"0,00817454"
4503,23864,"0,00817799"
4504,20740,"0,00817803"
4505,25516,"0,00818200"
4506,4772,"0,00818500"
4507,26272,"0,00818770"
4508,24581,"0,00819112"
4509,2421,"0,00819267"
4510,25902,"0,00819861"
4511,20914,"0,00820015"
4512,21485,"0,00820313"
4513,9769,"0,00820342"
4514,10413,"0,00820444"
4515,17240,"0,00820511"
4516,29818,"0,00820578"
4517,23505,"0,00820912"
4518,23753,"0,00821030"
4519,4331,"0,00821297"
4520,17758,"0,00821385"
4521,691,"0,00821567"
4522,18975,"0,00822054"
4523,19182,"0,00822446"
4524,17449,"0,00822498"
4525,330,"0,00822833"
4526,8288,"0,00822851"
4527,1089,"0,00823179"
4528,14174,"0,00823396"
4529,22072,"0,00823599"
4530,21769,"0,00823695"
4531,19861,"0,00823842"
4532,25611,"0,00824034"
4533,10944,"0,00824458"
4534,5950,"0,00824503"
4535,7953,"0,00824724"
4536,14518,"0,00824949"
4537,5759,"0,00824991"
4538,19354,"0,00825028"
4539,25314,"0,00825272"
4540,11449,"0,00825651"
4541,12477,"0,00825658"
4542,15398,"0,00825665"
4543,10055,"0,00825792"
4544,2729,"0,00825816"
4545,15808,"0,00826017"
4546,6151,"0,00826071"
4547,28451,"0,00826252"
4548,9726,"0,00826308"
4549,4819,"0,00826328"
4550,17363,"0,00827040"
4551,21683,"0,00827120"
4552,5210,"0,00827336"
4553,2086,"0,00827367"
4554,1263,"0,00827460"
4555,3086,"0,00827697"
4556,26216,"0,00827726"
4557,16234,"0,00828250"
4558,2997,"0,00828385"
4559,10855,"0,00828604"
4560,13199,"0,00828685"
4561,25387,"0,00828717"
4562,11354,"0,00828934"
4563,8016,"0,00828994"
4564,29523,"0,00829078"
4565,12828,"0,00829294"
4566,10658,"0,00829478"
4567,6777,"0,00829728"
4568,16917,"0,00829801"
4569,1353,"0,00829828"
4570,13454,"0,00830174"
4571,15619,"0,00830378"
4572,21248,"0,00830391"
4573,17092,"0,00830609"
4574,3849,"0,00830967"
4575,3809,"0,00831235"
4576,23122,"0,00831588"
4577,5032,"0,00831642"
4578,19222,"0,00831711"
4579,24439,"0,00831772"
4580,10280,"0,00831878"
4581,21618,"0,00832323"
4582,29322,"0,00832327"
4583,28084,"0,00832358"
4584,6096,"0,00832372"
4585,23746,"0,00832417"
4586,12585,"0,00832424"
4587,14092,"0,00832842"
4588,6841,"0,00832889"
4589,2896,"0,00832898"
4590,10148,"0,00833017"
4591,15506,"0,00833151"
4592,15395,"0,00833581"
4593,20641,"0,00833768"
4594,27599,"0,00833837"
4595,4578,"0,00834074"
4596,18041,"0,00834078"
4597,26059,"0,00834186"
4598,9294,"0,00834197"
4599,9403,"0,00834361"
4600,23379,"0,00834455"
4601,3219,"0,00834535"
4602,7137,"0,00834642"
4603,18756,"0,00834954"
4604,9934,"0,00835193"
4605,18023,"0,00835571"
4606,22804,"0,00835613"
4607,24092,"0,00836061"
4608,4434,"0,00836154"
4609,7131,"0,00836239"
4610,14881,"0,00836417"
4611,11880,"0,00836456"
4612,24400,"0,00836896"
4613,18587,"0,00836913"
4614,14912,"0,00837283"
4615,7847,"0,00837284"
4616,1809,"0,00837346"
4617,4905,"0,00837730"
4618,2170,"0,00837783"
4619,14778,"0,00837864"
4620,962,"0,00837953"
4621,1871,"0,00838103"
4622,26542,"0,00838105"
4623,7798,"0,00838191"
4624,11485,"0,00838405"
4625,24067,"0,00838686"
4626,8547,"0,00838782"
4627,924,"0,00838883"
4628,17894,"0,00839115"
4629,26891,"0,00839321"
4630,5103,"0,00839696"
4631,7421,"0,00839779"
4632,27598,"0,00840410"
4633,27107,"0,00840459"
4634,23843,"0,00840557"
4635,25396,"0,00840576"
4636,5053,"0,00840667"
4637,9241,"0,00840954"
4638,3670,"0,00841490"
4639,8548,"0,00841690"
4640,7712,"0,00842294"
4641,3961,"0,00842533"
4642,19539,"0,00842933"
4643,19967,"0,00843354"
4644,437,"0,00843501"
4645,4128,"0,00843609"
4646,12429,"0,00844004"
4647,11347,"0,00844116"
4648,7817,"0,00844306"
4649,17294,"0,00844517"
4650,6475,"0,00845185"
4651,23266,"0,00845232"
4652,25935,"0,00845410"
4653,16655,"0,00845630"
4654,1741,"0,00845664"
4655,29610,"0,00845816"
4656,29994,"0,00846105"
4657,19595,"0,00846143"
4658,18850,"0,00846388"
4659,28511,"0,00846410"
4660,27941,"0,00846411"
4661,29911,"0,00846591"
4662,13710,"0,00846724"
4663,14588,"0,00846923"
4664,10482,"0,00847063"
4665,3682,"0,00847153"
4666,13870,"0,00847563"
4667,5111,"0,00847584"
4668,2079,"0,00847663"
4669,1148,"0,00847811"
4670,29347,"0,00848042"
4671,10877,"0,00848069"
4672,18430,"0,00848683"
4673,8815,"0,00848713"
4674,3457,"0,00848763"
4675,27062,"0,00848896"
4676,23528,"0,00848944"
4677,14078,"0,00849109"
4678,27789,"0,00849183"
4679,10634,"0,00849229"
4680,20355,"0,00849949"
4681,29930,"0,00850044"
4682,26802,"0,00850142"
4683,76,"0,00850370"
4684,24470,"0,00850479"
4685,8783,"0,00850979"
4686,19789,"0,00851067"
4687,10156,"0,00851168"
4688,3724,"0,00851458"
4689,2065,"0,00852099"
4690,17898,"0,00852378"
4691,28365,"0,00853116"
4692,25940,"0,00853710"
4693,20049,"0,00854721"
4694,11572,"0,00855101"
4695,17409,"0,00855124"
4696,23829,"0,00855305"
4697,18133,"0,00855475"
4698,12855,"0,00855639"
4699,27623,"0,00855742"
4700,9235,"0,00856551"
4701,8730,"0,00856577"
4702,674,"0,00856871"
4703,13913,"0,00856950"
4704,5743,"0,00857096"
4705,12283,"0,00857103"
4706,4213,"0,00857340"
4707,7443,"0,00857447"
4708,3974,"0,00857931"
4709,2656,"0,00858227"
4710,28000,"0,00858316"
4711,2073,"0,00859143"
4712,18061,"0,00859151"
4713,14336,"0,00859232"
4714,1215,"0,00859408"
4715,19434,"0,00859485"
4716,27157,"0,00860100"
4717,10066,"0,00860603"
4718,3681,"0,00860929"
4719,29148,"0,00860935"
4720,26571,"0,00860937"
4721,9245,"0,00861111"
4722,8599,"0,00861308"
4723,27958,"0,00861333"
4724,23546,"0,00862155"
4725,18079,"0,00862392"
4726,9025,"0,00862660"
4727,25581,"0,00862983"
4728,9046,"0,00863279"
4729,26246,"0,00863452"
4730,17253,"0,00863506"
4731,26349,"0,00863924"
4732,22166,"0,00864045"
4733,6538,"0,00864285"
4734,22200,"0,00864839"
4735,2710,"0,00864859"
4736,22991,"0,00864907"
4737,28021,"0,00864925"
4738,25845,"0,00865235"
4739,2743,"0,00865387"
4740,10693,"0,00865492"
4741,10436,"0,00865583"
4742,9065,"0,00866121"
4743,455,"0,00866404"
4744,15448,"0,00866473"
4745,22450,"0,00866541"
4746,9993,"0,00866667"
4747,5802,"0,00866871"
4748,15666,"0,00867238"
4749,18088,"0,00867437"
4750,28267,"0,00867647"
4751,11579,"0,00867737"
4752,6582,"0,00867749"
4753,10151,"0,00867857"
4754,9942,"0,00868372"
4755,15724,"0,00868377"
4756,29251,"0,00868405"
4757,11364,"0,00868825"
4758,8257,"0,00868861"
4759,9755,"0,00868973"
4760,17362,"0,00869242"
4761,1750,"0,00869492"
4762,17215,"0,00869648"
4763,20499,"0,00869851"
4764,3511,"0,00869919"
4765,10387,"0,00870230"
4766,20854,"0,00870384"
4767,34,"0,00870480"
4768,25932,"0,00870653"
4769,8119,"0,00870737"
4770,19289,"0,00871254"
4771,9254,"0,00871701"
4772,28316,"0,00871969"
4773,2943,"0,00872201"
4774,15199,"0,00872249"
4775,6481,"0,00872374"
4776,22919,"0,00872574"
4777,9275,"0,00873344"
4778,3349,"0,00873567"
4779,845,"0,00873573"
4780,17975,"0,00873990"
4781,24668,"0,00874267"
4782,11621,"0,00874269"
4783,11112,"0,00874520"
4784,7739,"0,00874731"
4785,17286,"0,00874904"
4786,12282,"0,00875199"
4787,16334,"0,00875627"
4788,26210,"0,00875667"
4789,3741,"0,00875670"
4790,4239,"0,00875810"
4791,24339,"0,00876117"
4792,6851,"0,00876132"
4793,6559,"0,00876152"
4794,7355,"0,00876299"
4795,700,"0,00876325"
4796,24810,"0,00876380"
4797,4635,"0,00876733"
4798,13285,"0,00876916"
4799,26580,"0,00877196"
4800,29577,"0,00877398"
4801,3642,"0,00877567"
4802,27687,"0,00877601"
4803,4403,"0,00877841"
4804,6391,"0,00878071"
4805,12434,"0,00878294"
4806,3837,"0,00878822"
4807,28229,"0,00878840"
4808,25186,"0,00878999"
4809,8185,"0,00879332"
4810,28615,"0,00879617"
4811,23649,"0,00879996"
4812,5498,"0,00880093"
4813,26888,"0,00880720"
4814,10839,"0,00880814"
4815,28424,"0,00882177"
4816,13135,"0,00882262"
4817,5565,"0,00882390"
4818,17596,"0,00882473"
4819,13778,"0,00882562"
4820,20318,"0,00882685"
4821,8886,"0,00883232"
4822,7547,"0,00883526"
4823,5521,"0,00883547"
4824,13663,"0,00883565"
4825,27243,"0,00883592"
4826,20652,"0,00884310"
4827,10017,"0,00884447"
4828,17140,"0,00884954"
4829,7438,"0,00884984"
4830,12389,"0,00885301"
4831,1981,"0,00885374"
4832,6301,"0,00885641"
4833,4204,"0,00885671"
4834,3815,"0,00886149"
4835,14500,"0,00886266"
4836,13491,"0,00886344"
4837,29686,"0,00886393"
4838,4435,"0,00886657"
4839,2216,"0,00886780"
4840,2724,"0,00886847"
4841,25534,"0,00886871"
4842,71,"0,00887238"
4843,19207,"0,00887394"
4844,14261,"0,00887512"
4845,663,"0,00887645"
4846,29383,"0,00888028"
4847,23419,"0,00888557"
4848,8383,"0,00888577"
4849,26046,"0,00888754"
4850,22177,"0,00889166"
4851,24725,"0,00889704"
4852,28016,"0,00890127"
4853,18638,"0,00890147"
4854,9964,"0,00890491"
4855,834,"0,00890746"
4856,2523,"0,00890799"
4857,16812,"0,00890811"
4858,10019,"0,00890868"
4859,27860,"0,00891551"
4860,10471,"0,00891974"
4861,13029,"0,00891983"
4862,3206,"0,00892043"
4863,421,"0,00892223"
4864,3553,"0,00892359"
4865,23908,"0,00892744"
4866,12447,"0,00892861"
4867,23125,"0,00893247"
4868,10414,"0,00893469"
4869,11447,"0,00893710"
4870,9691,"0,00893782"
4871,4043,"0,00893800"
4872,27992,"0,00894110"
4873,2440,"0,00894193"
4874,26924,"0,00894456"
4875,20979,"0,00894603"
4876,20982,"0,00894656"
4877,907,"0,00895247"
4878,8633,"0,00896522"
4879,14747,"0,00896600"
4880,15637,"0,00896717"
4881,13397,"0,00896962"
4882,29044,"0,00897361"
4883,7403,"0,00897417"
4884,27281,"0,00897501"
4885,5696,"0,00897567"
4886,27667,"0,00897791"
4887,5104,"0,00897824"
4888,29478,"0,00897944"
4889,3518,"0,00898250"
4890,6216,"0,00898750"
4891,24861,"0,00898974"
4892,4388,"0,00899065"
4893,18449,"0,00899201"
4894,319,"0,00899366"
4895,16530,"0,00899612"
4896,29821,"0,00899809"
4897,15986,"0,00900177"
4898,1340,"0,00900189"
4899,16893,"0,00900573"
4900,24348,"0,00900837"
4901,2553,"0,00900939"
4902,27765,"0,00901610"
